Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,55310,-86.64414,143,,,,,,
,,,,,55381,-61.221256,71,,,,,,
,,,,,55492,-53.72458,111,,,,,,
,,,,,55615,-79.57007,123,,,,,,
,,,,,55759,-81.949814,144,,,,,,
,,,,,55906,-53.02078,147,,,,,,
,,,,,56000,,,113.31797790527344,55.90460968017578,55.98255157470703,258.5997619628906,0.6639999999999999,0.001
,,,,,56026,-53.517265,120,,,,,,
,,,,,56126,-118.44882,100,,,,,,
,,,,,56232,-10.386765,106,,,,,,
,,,,,56352,-54.497265,120,,,,,,
,,,,,56503,-32.029312,151,,,,,,
,,,,,56573,-66.09001,70,,,,,,
,,,,,56690,-44.9222,117,,,,,,
,,,,,56770,-88.582085,80,,,,,,
,,,,,56936,-12.490364,166,,,,,,
,,,,,57000,,,7.756765365600586,44.44634246826172,43.989593505859375,70.43431091308594,0.6579999999999999,0.001
,,,,,57058,-37.201313,122,,,,,,
,,,,,57150,-81.336334,92,,,,,,
,,,,,57249,-98.04745,99,,,,,,
,,,,,57354,-90.17983,105,,,,,,
,,,,,57448,-28.483536,94,,,,,,
,,,,,57572,-35.57901,124,,,,,,
,,,,,57655,-33.795105,83,,,,,,
,,,,,57762,-52.47436,107,,,,,,
,,,,,57860,3.1503677,98,,,,,,
,,,,,57969,-58.29539,109,,,,,,
,,,,,58000,,,15.311408042907715,71.82272338867188,71.08902740478516,87.39122009277344,0.652,0.001
,,,,,58100,-14.758026,131,,,,,,
,,,,,58209,-72.13153,109,,,,,,
,,,,,58378,-58.387375,169,,,,,,
,,,,,58514,-70.88725,136,,,,,,
,,,,,58635,-23.009277,121,,,,,,
,,,,,58723,-128.2708,88,,,,,,
,,,,,58834,-90.06964,111,,,,,,
,,,,,58962,-21.140228,128,,,,,,
,,,,,59000,,,83.36490631103516,73.30864715576172,74.1061019897461,118.38299560546875,0.646,0.001
,,,,,59088,-84.72249,126,,,,,,
,,,,,59242,-12.95063,154,,,,,,
,,,,,59351,-105.798676,109,,,,,,
,,,,,59442,-23.358856,91,,,,,,
,,,,,59563,-47.014877,121,,,,,,
,,,,,59721,-85.72351,158,,,,,,
,,,,,59810,-124.38266,89,,,,,,
,,,,,59964,-226.84227,154,,,,,,
-126.60797,32.372993,-88.38141,-211.48257,757.2,60000,,,9.367792129516602,92.98745727539062,92.62874603271484,56.06553649902344,0.6399999999999999,0.001
,,,,,60074,-1.3803864,110,,,,,,
,,,,,60184,-46.704247,110,,,,,,
,,,,,60286,-48.95778,102,,,,,,
,,,,,60425,-39.955246,139,,,,,,
,,,,,60538,-86.755295,113,,,,,,
,,,,,60667,-69.922714,129,,,,,,
,,,,,60732,-58.74411,65,,,,,,
,,,,,60838,-68.85168,106,,,,,,
,,,,,60918,-56.79299,80,,,,,,
,,,,,61000,,,490.311279296875,115.835205078125,118.86287689208984,798.004150390625,0.634,0.001
,,,,,61053,-60.464848,135,,,,,,
,,,,,61189,-75.025055,136,,,,,,
,,,,,61298,-78.0144,109,,,,,,
,,,,,61434,-97.91394,136,,,,,,
,,,,,61506,-41.53775,72,,,,,,
,,,,,61662,-171.0477,156,,,,,,
,,,,,61792,-57.836407,130,,,,,,
,,,,,61881,-102.38144,89,,,,,,
,,,,,62000,,,15.366729736328125,70.25564575195312,70.24699401855469,81.29253387451172,0.628,0.001
,,,,,62008,-14.992065,127,,,,,,
,,,,,62111,-44.534214,103,,,,,,
,,,,,62244,-48.445774,133,,,,,,
,,,,,62336,-72.9604,92,,,,,,
,,,,,62474,-64.6042,138,,,,,,
,,,,,62556,-84.537094,82,,,,,,
,,,,,62689,-82.52251,133,,,,,,
,,,,,62766,-69.39742,77,,,,,,
,,,,,62893,-78.23976,127,,,,,,
,,,,,63000,-45.91417,107,,,,,,
,,,,,63000,,,12.54672908782959,64.84730529785156,64.83789825439453,68.03693389892578,0.622,0.001
,,,,,63213,-180.25104,213,,,,,,
,,,,,63347,-55.736202,134,,,,,,
,,,,,63475,-28.219086,128,,,,,,
,,,,,63699,-184.11545,224,,,,,,
,,,,,63807,-48.58859,108,,,,,,
,,,,,63943,-51.527786,136,,,,,,
,,,,,64000,,,38.62057876586914,57.00563049316406,56.56713104248047,119.82726287841797,0.616,0.001
,,,,,64054,-13.786736,111,,,,,,
,,,,,64204,-59.579796,150,,,,,,
,,,,,64357,-96.564354,153,,,,,,
,,,,,64484,-47.18349,127,,,,,,
,,,,,64558,-72.51166,74,,,,,,
,,,,,64686,-82.87036,128,,,,,,
,,,,,64826,-7.078087,140,,,,,,
,,,,,64931,-120.35675,105,,,,,,
,,,,,65000,,,70.85859680175781,33.18560028076172,31.007570266723633,248.29312133789062,0.61,0.001
,,,,,65055,-213.72954,124,,,,,,
,,,,,65142,-56.38508,87,,,,,,
,,,,,65242,-34.455566,100,,,,,,
,,,,,65355,-97.775925,113,,,,,,
,,,,,65478,-80.22412,123,,,,,,
,,,,,65602,31.339035,124,,,,,,
,,,,,65746,-31.12806,144,,,,,,
,,,,,65879,-38.0404,133,,,,,,
,,,,,66000,,,18.713905334472656,39.482810974121094,38.152427673339844,108.04793548583984,0.604,0.001
,,,,,66879,-11.980259,1000,,,,,,
,,,,,66968,-55.630924,89,,,,,,
,,,,,67000,,,73.62446594238281,52.64313888549805,52.92949295043945,109.40868377685547,0.598,0.001
,,,,,67065,-22.100433,97,,,,,,
,,,,,67195,-51.887062,130,,,,,,
,,,,,67324,-33.28286,129,,,,,,
,,,,,67406,-28.222382,82,,,,,,
,,,,,67629,-106.84064,223,,,,,,
,,,,,67754,-38.303925,125,,,,,,
,,,,,67898,-28.549957,144,,,,,,
,,,,,67976,-57.727715,78,,,,,,
,,,,,68000,,,18.322383880615234,60.3604736328125,60.95302963256836,102.0538330078125,0.5920000000000001,0.001
,,,,,68082,-165.7992,106,,,,,,
,,,,,68205,-72.83939,123,,,,,,
,,,,,68327,-11.998711,122,,,,,,
,,,,,68422,-129.76106,95,,,,,,
,,,,,68491,-75.30635,69,,,,,,
,,,,,68594,-14.68071,103,,,,,,
,,,,,68706,-8.851463,112,,,,,,
,,,,,68848,-2.2303162,142,,,,,,
,,,,,69000,,,6.430373191833496,76.254638671875,76.3489990234375,63.165740966796875,0.586,0.001
,,,,,69015,-2.6285858,167,,,,,,
,,,,,69169,-7.4100494,154,,,,,,
,,,,,69309,-0.43637085,140,,,,,,
,,,,,69415,-58.220898,106,,,,,,
,,,,,69538,-13.09713,123,,,,,,
,,,,,69677,-10.554016,139,,,,,,
,,,,,69771,-17.86087,94,,,,,,
,,,,,69922,-32.191483,151,,,,,,
-96.42019,22.907259,-59.900154,-137.92763,830.9,70000,,,8.811848640441895,85.59703063964844,85.78944396972656,81.62142181396484,0.58,0.001
,,,,,70070,-47.307423,148,,,,,,
,,,,,70164,-88.427086,94,,,,,,
,,,,,70279,-9.567841,115,,,,,,
,,,,,70405,-21.305016,126,,,,,,
,,,,,70528,-50.799118,123,,,,,,
,,,,,70616,-34.09314,88,,,,,,
,,,,,70719,-26.472336,103,,,,,,
,,,,,70806,-61.916542,87,,,,,,
,,,,,70934,26.52842,128,,,,,,
,,,,,71000,,,10.14894962310791,70.89627075195312,70.97150421142578,72.55526733398438,0.5740000000000001,0.001
,,,,,71035,-63.24542,101,,,,,,
,,,,,71120,-37.455254,85,,,,,,
,,,,,71220,-30.418991,100,,,,,,
,,,,,71346,-23.746666,126,,,,,,
,,,,,71464,-76.15479,118,,,,,,
,,,,,71575,0.78196716,111,,,,,,
,,,,,71694,33.139633,119,,,,,,
,,,,,71810,15.866745,116,,,,,,
,,,,,71943,-11.566589,133,,,,,,
,,,,,72000,,,19.580780029296875,68.84982299804688,68.25565338134766,151.5502471923828,0.5680000000000001,0.001
,,,,,72052,-59.57946,109,,,,,,
,,,,,72197,-49.783836,145,,,,,,
,,,,,72277,-61.054462,80,,,,,,
,,,,,72392,6.3392105,115,,,,,,
,,,,,72687,-184.7579,295,,,,,,
,,,,,72775,-47.71991,88,,,,,,
,,,,,72953,-26.327751,178,,,,,,
,,,,,73000,,,16.42544174194336,82.23143005371094,81.26871490478516,148.87060546875,0.5619999999999999,0.001
,,,,,73076,-62.44618,123,,,,,,
,,,,,73248,-33.61891,172,,,,,,
,,,,,73350,-60.110558,102,,,,,,
,,,,,73445,-31.676804,95,,,,,,
,,,,,73589,-34.315437,144,,,,,,
,,,,,73799,-69.25528,210,,,,,,
,,,,,73906,1.6137466,107,,,,,,
,,,,,74000,,,192.86996459960938,92.16966247558594,89.8873291015625,633.1967163085938,0.556,0.001
,,,,,74005,-67.87008,99,,,,,,
,,,,,74173,-142.37053,168,,,,,,
,,,,,74321,6.9338226,148,,,,,,
,,,,,74468,-76.55333,147,,,,,,
,,,,,74628,-51.157433,160,,,,,,
,,,,,74770,-48.22779,142,,,,,,
,,,,,74872,-1.6450348,102,,,,,,
,,,,,74993,15.31842,121,,,,,,
,,,,,75000,,,28.477270126342773,100.7214126586914,99.73123931884766,129.5532989501953,0.55,0.001
,,,,,75119,-6.789131,126,,,,,,
,,,,,75320,-156.90234,201,,,,,,
,,,,,75447,-21.09816,127,,,,,,
,,,,,75554,-117.693054,107,,,,,,
,,,,,75692,-109.23385,138,,,,,,
,,,,,75812,-104.60094,120,,,,,,
,,,,,76000,,,56.81170654296875,122.87914276123047,123.41439056396484,228.55242919921875,0.5439999999999999,0.001
,,,,,76266,-220.26027,454,,,,,,
,,,,,76383,11.581268,117,,,,,,
,,,,,76495,-62.09754,112,,,,,,
,,,,,76626,-181.03241,131,,,,,,
,,,,,76717,-49.859245,91,,,,,,
,,,,,76852,-4.991638,135,,,,,,
,,,,,77000,,,12.887467384338379,118.10704040527344,118.65914916992188,117.45475769042969,0.538,0.001
,,,,,77005,3.9778976,153,,,,,,
,,,,,77179,22.540428,174,,,,,,
,,,,,77330,-136.62787,151,,,,,,
,,,,,77446,33.547974,116,,,,,,
,,,,,77555,27.700294,109,,,,,,
,,,,,77698,-26.376991,143,,,,,,
,,,,,77839,-3.3894196,141,,,,,,
,,,,,78000,,,17.597972869873047,144.7643585205078,143.88644409179688,166.7598876953125,0.532,0.001
,,,,,78446,-323.68567,607,,,,,,
,,,,,79000,,,40.21820831298828,114.41314697265625,114.50626373291016,181.1842498779297,0.526,0.001
,,,,,79046,-153.53452,600,,,,,,
,,,,,79633,-106.316246,587,,,,,,
,,,,,79842,-88.91561,209,,,,,,
-167.16864,50.208218,-87.46713,-236.85144,477.8,80000,,,14.389638900756836,117.63790893554688,118.6743392944336,174.55325317382812,0.52,0.001
,,,,,80760,-337.65594,918,,,,,,
,,,,,80879,-40.604187,119,,,,,,
,,,,,81000,,,24.708011627197266,142.0011749267578,141.9339141845703,126.09252166748047,0.514,0.001
,,,,,81489,-182.11646,610,,,,,,
,,,,,81607,-33.10636,118,,,,,,
,,,,,81745,-90.77357,138,,,,,,
,,,,,82000,,,15.978893280029297,118.95735168457031,118.97632598876953,111.32899475097656,0.508,0.001
,,,,,82567,-243.412,822,,,,,,
,,,,,82727,63.356552,160,,,,,,
,,,,,82850,-50.434658,123,,,,,,
,,,,,82970,-316.61896,120,,,,,,
,,,,,83000,,,49.756858825683594,116.74195861816406,118.1383056640625,244.97088623046875,0.502,0.001
,,,,,83080,-97.55049,110,,,,,,
,,,,,83219,-3.8470764,139,,,,,,
,,,,,83363,-64.106415,144,,,,,,
,,,,,83614,-232.4762,251,,,,,,
,,,,,83729,44.52739,115,,,,,,
,,,,,83878,-15.619308,149,,,,,,
,,,,,84000,,,43.925655364990234,128.7819061279297,128.40870666503906,167.67999267578125,0.4959999999999999,0.001
,,,,,84564,-315.41534,686,,,,,,
,,,,,84687,-25.130463,123,,,,,,
,,,,,85000,,,34.258827209472656,112.8807601928711,114.39884948730469,216.8518524169922,0.49,0.001
,,,,,85687,-71.3334,1000,,,,,,
,,,,,85777,-80.858444,90,,,,,,
,,,,,85914,16.633095,137,,,,,,
,,,,,86000,,,42.99406814575195,121.79591369628906,122.36752319335938,126.82374572753906,0.484,0.001
,,,,,86025,-12.6868515,111,,,,,,
,,,,,86150,-41.45371,125,,,,,,
,,,,,86434,-82.823814,284,,,,,,
,,,,,86539,9.560768,105,,,,,,
,,,,,87000,,,13.285517692565918,138.11611938476562,138.06112670898438,119.56047058105469,0.478,0.001
,,,,,87381,-118.607285,842,,,,,,
,,,,,87526,-16.26564,145,,,,,,
,,,,,87631,-34.487244,105,,,,,,
,,,,,87753,-81.02067,122,,,,,,
,,,,,87858,-47.97108,105,,,,,,
,,,,,87969,-31.912575,111,,,,,,
,,,,,88000,,,20.000030517578125,163.22372436523438,163.80947875976562,158.39727783203125,0.472,0.001
,,,,,88063,-66.60463,94,,,,,,
,,,,,88151,-50.28961,88,,,,,,
,,,,,88259,-32.893814,108,,,,,,
,,,,,88429,-19.65554,170,,,,,,
,,,,,88516,-46.64399,87,,,,,,
,,,,,88618,21.5523,102,,,,,,
,,,,,88709,-41.132854,91,,,,,,
,,,,,88790,-27.90419,81,,,,,,
,,,,,88900,-54.52822,110,,,,,,
,,,,,89000,,,19.631614685058594,137.95213317871094,137.68211364746094,134.58238220214844,0.46599999999999997,0.001
,,,,,89060,11.656677,160,,,,,,
,,,,,89264,-167.57758,204,,,,,,
,,,,,89366,-30.311653,102,,,,,,
-176.88312,100.24794,-26.380861,-318.15167,840.6,90000,,,98.41899871826172,140.42236328125,140.64166259765625,251.45223999023438,0.45999999999999996,0.001
,,,,,90123,-283.02838,757,,,,,,
,,,,,91000,,,7.601153373718262,161.17514038085938,160.79701232910156,134.993408203125,0.45399999999999996,0.001
,,,,,91024,-355.1308,901,,,,,,
,,,,,91128,-24.81147,104,,,,,,
,,,,,91805,-253.00479,677,,,,,,
,,,,,91946,-158.15553,141,,,,,,
,,,,,92000,,,49.36524963378906,120.09719848632812,121.45304870605469,196.4246063232422,0.44800000000000006,0.001
,,,,,92059,-46.347008,113,,,,,,
,,,,,92751,-335.49884,692,,,,,,
,,,,,92918,11.596863,167,,,,,,
,,,,,93000,,,46.47396469116211,133.48866271972656,133.9576416015625,281.87103271484375,0.44199999999999995,0.001
,,,,,93015,-83.95416,97,,,,,,
,,,,,93132,-44.45838,117,,,,,,
,,,,,94000,,,47.41249084472656,122.77253723144531,123.1803970336914,140.4872589111328,0.43599999999999994,0.001
,,,,,94132,-21.11017,1000,,,,,,
,,,,,94889,-351.1439,757,,,,,,
,,,,,95000,,,16.807764053344727,124.80668640136719,124.75694274902344,95.98027038574219,0.43000000000000005,0.001
,,,,,95753,-195.2293,864,,,,,,
,,,,,96000,,,281.82135009765625,125.12580108642578,122.95907592773438,655.1736450195312,0.42399999999999993,0.001
,,,,,96455,-362.1879,702,,,,,,
,,,,,97000,,,20.379507064819336,136.09326171875,136.0220489501953,140.92080688476562,0.41800000000000004,0.001
,,,,,97455,4.405495,1000,,,,,,
,,,,,97619,36.78131,164,,,,,,
,,,,,98000,,,23.9826602935791,114.62049865722656,114.66400909423828,144.64590454101562,0.41200000000000003,0.001
,,,,,98036,-216.56935,417,,,,,,
,,,,,98123,3.9824677,87,,,,,,
,,,,,99000,,,46.796939849853516,106.83940124511719,108.1905746459961,286.8116149902344,0.4059999999999999,0.001
,,,,,99123,28.620583,1000,,,,,,
,,,,,99221,24.548752,98,,,,,,
,,,,,99325,-55.286316,104,,,,,,
,,,,,99516,-83.82783,191,,,,,,
,,,,,99882,-194.00903,366,,,,,,
-94.089615,80.689896,51.08391,-264.77118,824.4,100000,,,34.43313980102539,92.48316955566406,92.08494567871094,152.8072967529297,0.4,0.001
,,,,,100146,-254.09523,264,,,,,,
,,,,,101000,,,16.769634246826172,106.71772766113281,107.12142944335938,111.99386596679688,0.394,0.001
,,,,,101146,15.035988,1000,,,,,,
,,,,,102000,,,13.202436447143555,107.9944076538086,107.7152099609375,115.4513168334961,0.3879999999999999,0.001
,,,,,102146,44.224266,1000,,,,,,
,,,,,103000,,,25.64129638671875,98.42767333984375,97.04275512695312,156.98818969726562,0.382,0.001
,,,,,103146,-3.4428706,1000,,,,,,
,,,,,103243,9.172607,97,,,,,,
,,,,,103378,-40.028534,135,,,,,,
,,,,,104000,,,36.512203216552734,72.73329162597656,73.73644256591797,254.83021545410156,0.376,0.001
,,,,,104155,-252.58604,777,,,,,,
,,,,,104270,8.824478,115,,,,,,
,,,,,104367,-26.025726,97,,,,,,
,,,,,104552,-92.6327,185,,,,,,
,,,,,105000,,,15.36233901977539,89.06078338623047,88.50536346435547,129.86386108398438,0.37,0.001
,,,,,105552,57.147198,1000,,,,,,
,,,,,105735,-221.48776,183,,,,,,
,,,,,106000,,,18.47846794128418,108.08038330078125,107.34175872802734,126.53385925292969,0.364,0.001
,,,,,106735,91.092896,1000,,,,,,
,,,,,107000,,,27.16708755493164,95.10025024414062,94.71853637695312,229.9311065673828,0.358,0.001
,,,,,107735,110.82985,1000,,,,,,
,,,,,108000,,,14.069719314575195,100.18034362792969,100.78104400634766,120.88616180419922,0.352,0.001
,,,,,108735,34.206635,1000,,,,,,
,,,,,109000,,,24.2049503326416,82.10125732421875,83.4088134765625,189.69146728515625,0.346,0.001
,,,,,109735,18.330727,1000,,,,,,
-164.82944,106.51232,-29.799717,-372.43207,850.2,110000,,,72.39256286621094,74.58455657958984,72.47467041015625,334.0091247558594,0.3400000000000001,0.001
,,,,,110486,-168.33386,751,,,,,,
,,,,,111000,,,73.02572631835938,90.88632202148438,89.44023132324219,410.0519714355469,0.33399999999999996,0.001
,,,,,111320,-174.12965,834,,,,,,
,,,,,112000,,,30.589284896850586,106.24798583984375,105.98246765136719,143.30123901367188,0.32799999999999996,0.001
,,,,,112320,2.3041816,1000,,,,,,
,,,,,112557,-118.87542,237,,,,,,
,,,,,113000,,,13.217130661010742,112.64271545410156,113.69817352294922,184.6934814453125,0.32200000000000006,0.001
,,,,,113557,-73.46821,1000,,,,,,
,,,,,114000,,,15.996993064880371,102.40222930908203,102.19981384277344,128.0297088623047,0.31599999999999995,0.001
,,,,,114557,48.96119,1000,,,,,,
,,,,,114668,51.235153,111,,,,,,
,,,,,114789,-64.71941,121,,,,,,
,,,,,115000,,,30.402111053466797,93.09483337402344,92.64486694335938,134.32386779785156,0.30999999999999994,0.001
,,,,,115789,95.488525,1000,,,,,,
,,,,,116000,,,110.02396392822266,73.17525482177734,73.00045776367188,462.20904541015625,0.30400000000000005,0.001
,,,,,116017,-134.49173,228,,,,,,
,,,,,117000,,,54.21512222290039,91.86103057861328,93.34256744384766,287.7158508300781,0.29799999999999993,0.001
,,,,,117017,22.734545,1000,,,,,,
,,,,,118000,,,61.77865982055664,86.77214813232422,87.75782775878906,426.300537109375,0.29200000000000004,0.001
,,,,,118017,124.002426,1000,,,,,,
,,,,,119000,,,13.614627838134766,95.19696044921875,95.37930297851562,130.9171905517578,0.28600000000000003,0.001
,,,,,119017,33.19455,1000,,,,,,
177.72253,117.280304,282.8941,-138.3003,537.0,120000,,,93.76994323730469,75.61211395263672,75.05963134765625,455.1723327636719,0.2799999999999999,0.001
,,,,,120017,-29.839663,1000,,,,,,
,,,,,121000,,,18.148500442504883,73.74688720703125,74.19148254394531,94.57514953613281,0.274,0.001
,,,,,121017,21.226862,1000,,,,,,
,,,,,121232,-119.28161,215,,,,,,
,,,,,122000,,,8.926555633544922,91.6781005859375,90.89678955078125,93.40007781982422,0.268,0.001
,,,,,122107,-146.1644,875,,,,,,
,,,,,123000,,,19.48898696899414,84.57576751708984,84.92723083496094,141.01368713378906,0.262,0.001
,,,,,123107,134.09465,1000,,,,,,
,,,,,123234,-3.5258408,127,,,,,,
,,,,,124000,,,8.787375450134277,90.12666320800781,90.39277648925781,76.74796295166016,0.256,0.001
,,,,,124234,82.89717,1000,,,,,,
,,,,,124732,-400.96194,498,,,,,,
,,,,,125000,,,11.737323760986328,56.54161071777344,56.52267074584961,74.55819702148438,0.25,0.001
,,,,,125732,188.14204,1000,,,,,,
,,,,,126000,,,14.078990936279297,79.96183776855469,80.82632446289062,139.1505889892578,0.244,0.001
,,,,,126669,146.0687,937,,,,,,
,,,,,127000,,,17.018320083618164,79.01318359375,79.11031341552734,91.67253112792969,0.238,0.001
,,,,,127669,-3.44425,1000,,,,,,
,,,,,128000,,,11.116236686706543,54.334598541259766,53.92826843261719,117.7352066040039,0.23199999999999998,0.001
,,,,,128564,-315.4662,895,,,,,,
,,,,,129000,,,10.292238235473633,58.569580078125,57.937294006347656,95.96295928955078,0.22599999999999998,0.001
,,,,,129564,9.019156,1000,,,,,,
176.96764,65.63302,247.14856,16.173489,630.2,130000,,,15.109299659729004,74.89070892333984,75.16349792480469,87.2123031616211,0.21999999999999997,0.001
,,,,,130564,58.020336,1000,,,,,,
,,,,,131000,,,10.183233261108398,78.16011047363281,77.20320892333984,121.4262466430664,0.21399999999999997,0.001
,,,,,131564,124.51854,1000,,,,,,
,,,,,132000,,,13.862975120544434,76.35931396484375,76.05462646484375,93.93904113769531,0.20799999999999996,0.001
,,,,,132564,79.13091,1000,,,,,,
,,,,,132806,-9.724281,242,,,,,,
,,,,,133000,,,16.06814956665039,57.99273681640625,58.13209915161133,102.16312408447266,0.20199999999999996,0.001
,,,,,133131,-147.26086,325,,,,,,
,,,,,133325,-133.8941,194,,,,,,
,,,,,134000,,,23.362987518310547,82.11389923095703,82.25373077392578,119.39993286132812,0.19599999999999995,0.001
,,,,,134225,-62.428,900,,,,,,
,,,,,134652,-132.25092,427,,,,,,
,,,,,135000,,,19.692781448364258,68.44001770019531,69.69794464111328,130.49154663085938,0.18999999999999995,0.001
,,,,,135256,284.80545,604,,,,,,
,,,,,136000,,,42.219810485839844,50.423851013183594,50.1947135925293,204.89572143554688,0.18400000000000005,0.001
,,,,,136150,221.73973,894,,,,,,
,,,,,137000,,,31.977312088012695,88.61717224121094,88.6653060913086,158.6739959716797,0.17799999999999994,0.001
,,,,,137144,187.27634,994,,,,,,
,,,,,138000,,,17.28211212158203,66.29971313476562,65.67166137695312,102.31015014648438,0.17199999999999993,0.001
,,,,,138017,-115.10084,873,,,,,,
,,,,,138840,178.53696,823,,,,,,
,,,,,139000,,,48.86583709716797,76.01184844970703,74.84471130371094,345.0767822265625,0.16600000000000004,0.001
,,,,,139840,82.51395,1000,,,,,,
80.659904,123.27887,185.25934,-248.20995,763.7,140000,,,54.518394470214844,59.48355484008789,59.17641830444336,183.93743896484375,0.15999999999999992,0.001
,,,,,140840,58.250877,1000,,,,,,
,,,,,141000,,,48.572444915771484,80.09353637695312,78.63484191894531,192.5439453125,0.15400000000000003,0.001
,,,,,141840,117.28711,1000,,,,,,
,,,,,142000,,,43.824501037597656,74.06495666503906,73.30725860595703,184.82064819335938,0.14800000000000002,0.001
,,,,,142231,-151.59193,391,,,,,,
,,,,,142667,187.9927,436,,,,,,
,,,,,143000,,,68.19352722167969,59.676231384277344,60.204795837402344,299.6026611328125,0.1419999999999999,0.001
,,,,,143346,255.58405,679,,,,,,
,,,,,144000,,,28.071975708007812,68.58404541015625,68.85294342041016,187.45578002929688,0.136,0.001
,,,,,144346,104.905365,1000,,,,,,
,,,,,145000,,,33.60909652709961,54.57820129394531,53.73089599609375,106.49492645263672,0.13,0.001
,,,,,145158,153.4922,812,,,,,,
,,,,,145302,-18.301102,144,,,,,,
,,,,,145734,5.0547333,432,,,,,,
,,,,,146000,,,22.326316833496094,77.42224884033203,77.3450698852539,118.47615051269531,0.12399999999999989,0.001
,,,,,146734,84.1777,1000,,,,,,
,,,,,147000,,,24.0938663482666,40.210662841796875,40.34611511230469,104.0865478515625,0.118,0.001
,,,,,147734,-58.873238,1000,,,,,,
,,,,,148000,,,31.48626136779785,74.49967956542969,74.81231689453125,153.05169677734375,0.11199999999999999,0.001
,,,,,148734,127.83883,1000,,,,,,
,,,,,148967,-297.021,233,,,,,,
,,,,,149000,,,9.894619941711426,66.9719009399414,67.09609985351562,85.86617279052734,0.10599999999999998,0.001
,,,,,149967,18.49582,1000,,,,,,
92.014046,165.6144,255.2904,-185.51459,481.4,150000,,,14.742764472961426,47.814361572265625,47.58977127075195,97.19241333007812,0.1,0.001
,,,,,150158,-214.892,191,,,,,,
,,,,,150827,231.68053,669,,,,,,
,,,,,151000,,,54.642452239990234,63.013275146484375,62.381256103515625,247.75473022460938,0.09946666666666668,0.001
,,,,,151128,282.08246,301,,,,,,
,,,,,152000,,,8.134361267089844,70.90510559082031,70.91561126708984,64.13021087646484,0.09893333333333335,0.001
,,,,,152128,21.060402,1000,,,,,,
,,,,,152627,272.88123,499,,,,,,
,,,,,153000,,,19.26886749267578,62.33875274658203,62.568511962890625,110.98462677001953,0.0984,0.001
,,,,,153500,204.70703,873,,,,,,
,,,,,154000,,,54.564064025878906,52.29261779785156,51.26179504394531,211.76368713378906,0.09786666666666667,0.001
,,,,,154071,239.09763,571,,,,,,
,,,,,154508,183.99797,437,,,,,,
,,,,,154957,232.367,449,,,,,,
,,,,,155000,,,9.660784721374512,52.098602294921875,53.258644104003906,118.13368225097656,0.09733333333333334,0.001
,,,,,155957,13.413233,1000,,,,,,
,,,,,156000,,,26.571815490722656,53.136375427246094,53.32209777832031,149.81407165527344,0.09680000000000001,0.001
,,,,,156572,234.22186,615,,,,,,
,,,,,157000,,,19.712467193603516,46.49208068847656,46.32280731201172,86.6671142578125,0.09626666666666667,0.001
,,,,,157060,205.10628,488,,,,,,
,,,,,157249,-59.1041,189,,,,,,
,,,,,158000,,,43.27689743041992,49.60028076171875,50.20212936401367,149.2804718017578,0.09573333333333334,0.001
,,,,,158249,51.430054,1000,,,,,,
,,,,,158991,227.16554,742,,,,,,
,,,,,159000,,,84.81668853759766,54.12226486206055,53.43548583984375,260.7390441894531,0.0952,0.001
,,,,,159355,242.19386,364,,,,,,
-114.79044,125.48194,133.82687,-203.08267,378.7,160000,,,20.00301170349121,64.99600219726562,64.84549713134766,118.53939056396484,0.09466666666666668,0.001
,,,,,160063,218.9539,708,,,,,,
,,,,,160396,-122.61172,333,,,,,,
,,,,,160702,248.56079,306,,,,,,
,,,,,160966,211.40448,264,,,,,,
,,,,,161000,,,19.047164916992188,50.41204833984375,49.9537353515625,116.63103485107422,0.09413333333333333,0.001
,,,,,161381,248.65137,415,,,,,,
,,,,,161568,8.9188,187,,,,,,
,,,,,161938,266.23657,370,,,,,,
,,,,,162000,,,18.377246856689453,64.29998779296875,64.78089141845703,101.5738525390625,0.0936,0.001
,,,,,162060,-56.835564,122,,,,,,
,,,,,162579,196.4422,519,,,,,,
,,,,,162932,310.15646,353,,,,,,
,,,,,163000,,,11.043391227722168,54.75299072265625,55.19573974609375,79.93434143066406,0.09306666666666667,0.001
,,,,,163682,108.56741,750,,,,,,
,,,,,164000,,,109.985107421875,63.38186264038086,64.55382537841797,609.6116943359375,0.09253333333333334,0.001
,,,,,164125,271.87045,443,,,,,,
,,,,,164884,215.17113,759,,,,,,
,,,,,165000,,,8.62118911743164,65.64175415039062,66.25971221923828,100.7660903930664,0.092,0.001
,,,,,165140,223.1471,256,,,,,,
,,,,,165760,248.16605,620,,,,,,
,,,,,166000,,,13.551470756530762,67.31389617919922,67.83609008789062,71.984375,0.09146666666666667,0.001
,,,,,166760,-46.504147,1000,,,,,,
,,,,,167000,,,19.216381072998047,66.89611053466797,66.48634338378906,108.0653305053711,0.09093333333333334,0.001
,,,,,167097,274.32678,337,,,,,,
,,,,,167558,281.08508,461,,,,,,
,,,,,168000,,,18.04401206970215,62.119895935058594,61.542701721191406,114.91813659667969,0.09040000000000001,0.001
,,,,,168282,177.8945,724,,,,,,
,,,,,168561,-159.71178,279,,,,,,
,,,,,168776,-69.47502,215,,,,,,
