Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-95.007904,71.39657,11.641795,-242.22447,225.66666666666666,-101.22947,82.02553,5.4634094,-351.99188,131.3125,0.730592668056488,1578.720947265625,38982,12.786041259765625,,18
-119.99345,91.27104,4.5815125,-298.25638,139.0,-96.29664,59.779884,-15.0590515,-224.7734,122.52941176470588,1.4052817821502686,1469.126708984375,41065,13.442015171051025,,19
-118.172775,103.474785,-5.3957977,-371.0937,156.3846153846154,-142.64499,69.45874,-43.60739,-255.87448,251.5,2.0419037342071533,1905.9090576171875,43077,14.712119102478027,,20
-83.43268,69.07056,1.928482,-247.30875,272.375,-32.86029,29.94051,13.996811,-94.86707,126.3125,9.959754943847656,1502.1534423828125,45098,15.808825254440308,,21
-55.772087,67.01367,31.909927,-187.85666,159.76923076923077,-41.139114,59.269184,52.69983,-165.56645,205.83333333333334,9.471281051635742,2414.310546875,47568,17.20530891418457,,22
-75.7827,81.055725,10.652349,-240.8393,259.9,-57.07755,38.874573,9.682308,-102.76716,136.66666666666666,6.012862205505371,1135.950927734375,49618,18.38205313682556,,23
-80.17075,58.28256,-14.740862,-213.40015,234.88888888888889,-109.382996,95.75901,30.690987,-231.83446,281.75,3.532527208328247,2541.584716796875,51872,19.948963165283203,,24
-55.317577,71.160126,21.938217,-244.04942,191.36363636363637,-37.061825,93.74497,26.141296,-243.31067,446.0,8.934499740600586,2163.5146484375,54548,21.783958196640015,,25
-48.73462,64.15034,11.283188,-203.74417,267.125,-63.042786,71.12722,29.356146,-230.11978,181.08333333333334,4.7211737632751465,2091.694091796875,56721,23.291356086730957,,26
-45.36482,74.043945,13.940472,-219.28033,301.57142857142856,-131.55193,95.102486,-25.222897,-277.87878,182.54545454545453,-1.1198313236236572,2128.47705078125,58729,24.671608209609985,,27
-85.55832,60.022293,-23.69072,-200.58672,335.8333333333333,-57.07029,72.390205,21.279911,-216.58148,188.54545454545453,4.816486835479736,1810.8638916015625,60803,25.958389043807983,,28
-137.12799,102.28432,-14.380074,-257.71234,334.5,-103.28341,110.91407,-6.0497284,-338.31854,477.6666666666667,5.226359844207764,2154.54736328125,63669,29.102018117904663,,29
-113.486694,90.69446,-37.30912,-268.35205,551.25,-198.03818,90.378265,-16.92009,-340.31223,311.875,-1.5954152345657349,3107.7607421875,66164,31.49901795387268,,30
-176.86829,142.08627,-34.263317,-325.60446,609.25,4.3632646,32.659615,35.72871,-46.292984,458.1666666666667,8.447247505187988,1832.918701171875,68913,34.92934989929199,,31
-94.51204,88.40904,30.368767,-197.9047,446.2,-85.5834,106.17616,23.287605,-244.68767,505.0,5.769041538238525,1960.2401123046875,70933,37.02539920806885,,32
-126.74593,45.04616,-82.38579,-188.52232,769.0,-195.54492,99.07906,-26.362103,-272.81226,541.25,2.2188072204589844,3216.81689453125,73098,40.0183801651001,,33
-95.26656,63.154816,-9.907581,-185.3588,613.75,-27.47022,43.025246,10.016363,-110.99332,400.6,6.183628559112549,1494.0487060546875,75101,42.31756114959717,,34
-69.15005,69.82487,17.47856,-193.78035,383.0,-56.39892,93.008865,27.489872,-219.25139,549.2,5.3603997230529785,1687.462890625,77847,45.31107807159424,,35
-94.89642,39.17689,-34.79084,-134.83543,455.8,-69.20565,22.41939,-42.328804,-103.76748,402.8333333333333,3.936936378479004,982.2929077148438,80264,47.352720975875854,,36
-50.43696,48.256493,25.084648,-137.48982,298.7142857142857,-26.19771,47.83409,34.446915,-130.53601,299.85714285714283,5.057196140289307,1353.1473388671875,82363,49.25850701332092,,37
-1.1897142,37.92271,87.42718,-49.252476,306.22222222222223,-27.375938,40.73067,15.800106,-122.77711,232.33333333333334,4.856161117553711,1325.568359375,84454,50.66478419303894,,38
2.9725494,22.698893,45.22457,-18.635082,482.8,-45.510803,95.40376,21.191803,-271.83716,341.14285714285717,3.7670676708221436,1689.9202880859375,86842,53.48621916770935,,39
-25.000202,39.424606,24.02045,-111.57291,202.5,-51.01839,111.106186,37.881477,-290.9901,361.3333333333333,3.3297083377838135,2295.462890625,89010,54.73796892166138,,40
-82.629654,106.0046,61.617203,-234.11928,341.85714285714283,-15.893689,35.927113,42.292313,-83.31004,205.8,4.0365166664123535,1111.3111572265625,91068,55.96998929977417,,41
-3.1903021,40.961746,52.958256,-97.57542,187.8181818181818,-37.58935,89.11958,38.324936,-261.32504,227.33333333333334,1.8604968786239624,2918.80859375,93114,56.872336864471436,,42
-0.5188488,21.035769,61.39734,-17.746685,193.9090909090909,-19.167759,43.106964,69.39022,-73.26033,326.75,4.107872486114502,1345.7061767578125,95728,58.31285810470581,,43
-1.6695061,29.957018,54.515873,-63.134518,170.16666666666666,-59.529057,79.06456,5.307907,-194.97916,270.375,0.8996263146400452,2213.733642578125,97891,59.30711007118225,,44
-75.57333,65.88154,-4.0503464,-228.36906,240.0,7.348127,58.110897,118.58589,-89.3166,223.3,3.5902514457702637,1719.1336669921875,100124,60.36431002616882,,45
-110.38387,98.524956,-0.7408266,-252.04416,342.0,-26.102316,79.644646,49.626865,-233.48613,238.33333333333334,2.3046154975891113,1932.748779296875,102269,61.57346796989441,,46
-8.849444,106.316124,202.09845,-153.69412,408.0,-20.591225,40.497,37.134018,-96.15498,237.11111111111111,2.324273109436035,1355.035888671875,104403,62.97346210479736,,47
-38.596504,143.53488,191.42833,-251.99911,427.4,28.707811,79.48393,96.36445,-82.86031,673.3333333333334,3.2182674407958984,1533.84423828125,106423,64.72851800918579,,48
23.112282,194.67671,203.69922,-278.48337,637.25,31.014286,30.522068,61.536354,0.49221802,1000.0,3.1855978965759277,741.6338500976562,108423,67.61639189720154,,49
55.38011,162.10162,228.97237,-151.73944,566.0,-86.10456,68.572525,14.797108,-189.55856,351.6666666666667,-1.5791012048721313,1818.9478759765625,110533,69.18892502784729,,50
-23.768875,45.516415,53.97382,-86.55008,453.6666666666667,-49.899387,38.585987,-2.8609257,-108.99707,410.0,0.6467772126197815,982.2332153320312,112583,71.43176102638245,,51
-44.424088,59.078003,28.841248,-140.35435,556.4,-28.766907,101.902466,123.589386,-157.31332,522.75,1.3548434972763062,2116.066650390625,114674,73.777822971344,,52
136.59198,33.57927,184.0134,110.700134,849.0,-17.338943,98.07043,84.81322,-149.65796,824.3333333333334,1.587631344795227,1393.33154296875,117147,76.91738605499268,,53
-91.4653,86.34691,33.77527,-182.96884,676.5,-73.22716,12.453619,-56.536144,-94.66461,433.0,-1.2148454189300537,726.9496459960938,119312,79.13711500167847,,54
-115.75579,105.111626,18.166832,-238.58507,708.3333333333334,-68.76489,128.5652,110.07454,-192.48453,566.75,-0.4683934152126312,1023.2449340820312,121579,81.60432600975037,,55
-40.92619,107.44848,95.574265,-166.99927,743.3333333333334,-53.3804,80.53329,25.677952,-163.9078,677.3333333333334,-0.0688602551817894,1000.5226440429688,123611,84.12059712409973,,56
-26.79656,67.10131,65.00226,-93.51932,824.0,-129.90332,56.30853,-35.618156,-182.13608,749.5,-0.9971038103103638,569.4559936523438,126609,88.0220422744751,,57
-67.694,55.46365,-3.9446716,-139.1457,886.0,-30.786856,170.9876,210.57596,-164.2406,813.3333333333334,0.580938994884491,972.2930297851562,129049,91.54606008529663,,58
-42.84692,75.50043,44.319565,-163.55753,596.25,23.188562,108.60177,172.63504,-82.20764,704.0,1.6575034856796265,952.3170166015625,131161,93.87402200698853,,59
-9.250977,33.023575,23.772598,-42.27455,1000.0,78.23872,34.137695,112.37642,44.10103,1000.0,3.2821314334869385,664.0077514648438,133161,97.1954071521759,,60
69.47212,26.841747,96.31387,42.63038,1000.0,22.7945,77.82997,82.13231,-87.15843,842.6666666666666,2.1628167629241943,847.2116088867188,135689,100.35180115699768,,61
101.02841,28.985947,130.01436,72.042465,1000.0,17.080456,24.191399,50.292664,-4.356926,504.8,1.0197265148162842,1111.4688720703125,138213,102.63995814323425,,62
19.40509,42.82705,71.73518,-57.41553,597.6,56.857513,62.78825,121.76317,-13.8540745,646.25,2.7943530082702637,637.6161499023438,140798,105.94015121459961,,63
24.189615,33.213158,68.2718,-11.895752,765.0,16.56647,82.66429,126.32764,-73.16297,856.0,1.1817377805709839,791.0009765625,143366,108.37235522270203,,64
-1.8477736,51.433647,73.322044,-67.61264,634.5,42.630653,76.75854,150.89467,-18.356068,795.3333333333334,1.3883099555969238,499.85791015625,145752,111.30502200126648,,65
71.17206,4.0172615,75.189316,67.15479,1000.0,137.917,8.900101,146.81711,129.0169,1000.0,3.1525490283966064,618.1417236328125,147752,114.0596489906311,,66
39.08673,61.595837,84.57016,-47.994034,782.0,49.31192,46.16385,99.47387,-11.955872,764.0,1.118276596069336,585.3211059570312,150044,116.72786903381348,,67
38.657715,51.06628,122.753365,-14.18841,533.0,36.543762,62.586456,97.89841,-60.290066,710.25,0.9692783355712891,404.85888671875,152885,119.3371012210846,,68
36.374344,68.505035,172.4002,-35.82139,464.0,77.118,6.86018,83.97817,70.25781,1000.0,1.4142340421676636,312.8992004394531,154885,121.82835793495178,,69
65.90757,3.835617,69.74319,62.071953,1000.0,83.84524,91.938896,149.21387,-46.175343,861.6666666666666,1.3036189079284668,486.10003662109375,157470,125.11339497566223,,70
53.62996,39.039024,92.66898,14.590938,1000.0,21.706465,66.274254,117.08638,-51.873764,746.0,-0.38039642572402954,444.1577453613281,160454,128.4820921421051,,71
81.173134,10.68914,91.862274,70.48399,1000.0,56.572384,91.89987,161.49507,-62.31035,790.6666666666666,0.8913074731826782,717.2643432617188,162826,131.71317505836487,,72
76.687164,52.556263,129.24342,24.130898,1000.0,13.131003,63.86366,104.7785,-74.48484,746.75,-0.7244972586631775,446.17327880859375,165813,134.9885470867157,,73
66.82419,17.865114,84.6893,48.959072,1000.0,15.791853,59.549847,109.22197,-37.162758,564.5,-0.17224597930908203,824.0104370117188,168071,138.000981092453,,74
-51.272858,91.08736,77.37554,-121.30231,971.3333333333334,-0.16239548,43.17938,43.016983,-43.341774,1000.0,-1.0666639804840088,148.74722290039062,170071,142.01567912101746,,75
4.969812,64.92444,88.65603,-69.58777,823.3333333333334,55.229668,20.451704,75.68137,34.777966,1000.0,-0.10763208568096161,240.61322021484375,172071,145.13603711128235,,76
72.91548,3.34198,76.25746,69.5735,1000.0,37.85247,65.621414,103.473885,-27.768948,1000.0,-0.12040306627750397,248.02223205566406,174071,148.5583140850067,,77
44.049385,54.10114,98.15052,-10.051753,1000.0,139.6756,10.904289,150.57988,128.7713,1000.0,1.530450463294983,305.0863037109375,176071,151.54169297218323,,78
-5.2122307,41.545628,36.333397,-46.75786,1000.0,3.662698,39.691196,52.318012,-44.905045,906.6666666666666,-1.0389987230300903,260.5385437011719,178791,155.517746925354,,79
99.10608,52.287495,151.39357,46.818584,1000.0,23.207174,47.302456,66.19017,-42.6761,837.6666666666666,-0.21059870719909668,448.061279296875,181304,158.95170521736145,,80
92.41589,10.795624,103.21152,81.62027,1000.0,16.501461,69.42145,85.92291,-52.91999,1000.0,-0.6436147093772888,169.0098114013672,183304,161.98241901397705,,81
12.524945,24.693577,37.21852,-12.168631,1000.0,-30.488258,77.77002,79.296394,-91.104294,882.0,-1.3890563249588013,277.6121520996094,185950,165.00314497947693,,82
-15.716095,22.862152,13.206398,-46.55659,738.0,20.293625,32.275055,52.56868,-11.981428,1000.0,-0.7033994197845459,179.53611755371094,187950,169.0827910900116,,83
69.262,14.384436,83.64644,54.877567,1000.0,88.98509,9.154804,98.1399,79.83029,1000.0,0.3540799617767334,194.71864318847656,189950,172.29704928398132,,84
55.620014,27.37405,82.994064,28.245964,1000.0,85.27192,42.09796,127.36988,43.17396,1000.0,0.4905298948287964,211.35415649414062,191950,175.66337704658508,,85
-23.187387,90.45607,79.04275,-140.89977,786.0,127.38236,17.040749,144.42311,110.34161,1000.0,1.0414512157440186,318.1043701171875,193950,178.73554801940918,,86
19.179087,50.288807,80.584946,-42.59532,857.6666666666666,66.50044,35.35828,101.85872,31.142162,1000.0,0.2387925684452057,136.7390899658203,195950,182.43174505233765,,87
26.304491,42.74237,69.04686,-16.437878,1000.0,-23.47857,32.41149,19.118713,-59.43535,751.0,-1.4642704725265503,592.0928955078125,198203,186.07092094421387,,88
19.374538,15.51849,34.89303,3.8560486,1000.0,-8.3560095,45.79605,33.97925,-71.970215,890.0,-1.162619948387146,277.451171875,200873,189.77271509170532,,89
-7.7025414,37.76433,30.06179,-45.466873,1000.0,-36.318584,7.56573,-28.752855,-43.884315,1000.0,-1.611849308013916,108.4537124633789,202873,192.7686369419098,,90
-28.787624,9.713962,-19.073664,-38.501587,1000.0,3.3662758,78.17738,81.543655,-74.811104,1000.0,-1.0735571384429932,272.1268615722656,204873,196.67098116874695,,91
-6.576437,40.043167,33.466732,-46.619606,1000.0,68.53698,12.431078,80.968056,56.1059,1000.0,0.08695759624242783,273.99627685546875,206873,200.41437697410583,,92
-49.246994,3.281189,-45.965805,-52.528183,1000.0,-41.016594,27.071596,-13.944996,-68.08819,1000.0,-1.4782319068908691,103.01334381103516,208873,204.17276215553284,,93
-15.248257,4.239304,-11.008952,-19.48756,1000.0,-51.780647,21.087423,-30.693224,-72.86807,1000.0,-1.6133049726486206,99.1390609741211,210873,207.60922813415527,,94
-94.22604,19.526825,-74.69922,-113.75287,1000.0,-65.99455,48.658615,-17.335938,-114.65317,1000.0,-1.7310737371444702,151.92320251464844,212873,211.0475630760193,,95
-30.2544,6.150564,-24.103836,-36.404964,1000.0,-72.383865,0.43146896,-71.95239,-72.81533,1000.0,-1.6225390434265137,152.19187927246094,214873,214.65573406219482,,96
-0.53982735,6.7617073,6.22188,-7.3015347,1000.0,-27.348682,36.783863,9.435181,-64.132545,1000.0,-0.7723726034164429,230.5202178955078,216873,217.35318303108215,,97
20.09893,47.45716,67.55609,-27.35823,1000.0,-52.08654,31.425684,-20.660854,-83.51222,1000.0,-1.0343894958496094,118.03177642822266,218873,220.61136102676392,,98
66.99429,8.817408,75.8117,58.176884,1000.0,20.908192,27.415066,48.323257,-6.506876,1000.0,0.08769640326499939,136.34619140625,220873,223.95139503479004,,99
63.787045,4.780361,68.567406,59.006683,1000.0,13.055935,34.583336,47.63927,-21.527401,1000.0,-0.016932742670178413,131.84422302246094,222873,227.0975480079651,,100
73.30118,30.173347,103.474525,43.12783,1000.0,29.4873,49.84448,79.33178,-20.357176,1000.0,0.5772974491119385,131.0811309814453,224873,230.282075881958,,101
34.78906,49.38794,84.177,-14.598882,1000.0,8.135796,91.79138,101.95517,-116.47157,917.0,0.28895142674446106,387.7433776855469,227624,233.4717891216278,,102
-16.361214,23.781963,7.4207497,-40.143177,1000.0,-1.7173868,78.69039,59.356094,-112.819565,907.0,0.2738143801689148,414.3585205078125,230345,237.0850691795349,,103
-33.63272,17.01642,-16.616299,-50.64914,1000.0,-9.565615,16.374777,6.8091617,-25.940392,1000.0,-0.27225562930107117,67.02549743652344,232345,240.8051369190216,,104
-7.5037193,0.6937294,-6.80999,-8.197449,1000.0,24.649944,33.679317,58.32926,-9.029373,1000.0,-0.06158147379755974,168.6775665283203,234345,244.76663303375244,,105
-53.90219,34.141594,-19.760593,-88.043785,1000.0,-48.294807,13.7614975,-34.53331,-62.056305,1000.0,-1.1722018718719482,91.72840118408203,236345,247.95770812034607,,106
-74.095314,26.094933,-48.00038,-100.19025,1000.0,-47.39235,42.961487,-4.4308586,-90.353836,1000.0,-1.0309199094772339,157.80712890625,238345,251.4768671989441,,107
-99.90997,9.238926,-90.67104,-109.148895,1000.0,-30.272049,16.380978,-13.891071,-46.653027,1000.0,-0.977003812789917,127.48859405517578,240345,254.81935691833496,,108
-66.801926,14.359678,-52.44225,-81.161606,1000.0,-69.86288,25.824623,-44.038254,-95.6875,1000.0,-1.226563811302185,175.47439575195312,242345,257.93048095703125,,109
-74.804726,22.135149,-58.96524,-106.1078,925.6666666666666,-76.278114,2.8433151,-73.4348,-79.12143,1000.0,-1.2201213836669922,126.64651489257812,244345,261.89804220199585,,110
-62.962868,14.097221,-48.865646,-77.06009,1000.0,-82.56705,16.585941,-65.9811,-99.152985,1000.0,-1.611769199371338,93.50627899169922,246345,265.86913204193115,,111
33.232628,21.101208,54.333836,12.131418,1000.0,-48.2406,8.224579,-40.01602,-56.46518,1000.0,-0.5962864756584167,93.97213745117188,248345,269.52317905426025,,112
14.008516,2.2568574,16.265373,11.751658,1000.0,40.57836,2.4744434,43.052807,38.10392,1000.0,0.6786805987358093,228.19900512695312,250345,273.2736461162567,,113
53.308174,38.721676,92.02985,14.586498,1000.0,39.04231,30.71297,69.75528,8.329339,1000.0,0.9405800700187683,164.32530212402344,252345,276.63416719436646,,114
74.12651,23.6955,97.822014,50.431015,1000.0,58.418236,11.335793,69.75403,47.082443,1000.0,1.2552903890609741,170.73236083984375,254345,279.93599486351013,,115
52.314713,7.7888317,60.103542,44.52588,1000.0,116.68427,24.483788,141.16806,92.200485,1000.0,2.0625507831573486,376.7919006347656,256345,283.4436480998993,,116
77.915375,20.71102,98.626396,57.204357,1000.0,63.569595,8.214514,71.78411,55.355083,1000.0,1.0546061992645264,135.82962036132812,258345,286.24056601524353,,117
1.6437098,71.47648,82.70621,-91.18462,964.3333333333334,111.930664,8.120922,120.05159,103.809746,1000.0,1.2932791709899902,269.5778503417969,260345,289.8238320350647,,118
5.1651483,48.559853,42.10337,-63.44142,882.0,49.926826,12.975683,62.90251,36.951145,1000.0,0.3644760251045227,94.7079849243164,262345,293.0165641307831,,119
-61.34532,12.239471,-49.10585,-73.58479,1000.0,-16.576696,12.991148,-3.5855484,-29.567844,1000.0,-1.1760153770446777,128.9325408935547,264345,296.76811122894287,,120
-43.140686,5.9401417,-37.200542,-49.080826,1000.0,-11.851229,26.543913,14.692685,-38.39514,1000.0,-1.0260694026947021,107.60615539550781,266345,299.6649479866028,,121
-92.44006,1.5671959,-90.87286,-94.007256,1000.0,-22.388363,0.101698875,-22.286665,-22.490063,1000.0,-1.3460302352905273,109.96290588378906,268345,302.5061180591583,,122
-120.549225,10.875729,-109.6735,-131.42496,1000.0,-42.894943,20.145555,-22.749386,-63.040497,1000.0,-1.629184365272522,304.9964599609375,270345,306.4277923107147,,123
-144.85309,17.32986,-127.52323,-162.18295,1000.0,-136.92017,5.2769394,-131.64322,-142.1971,1000.0,-2.5564801692962646,221.9342498779297,272345,309.7966401576996,,124
-96.687256,6.42062,-90.26663,-103.10787,1000.0,-80.68878,8.157059,-72.53172,-88.84584,1000.0,-2.056227207183838,176.3377685546875,274345,313.44340896606445,,125
-121.09342,30.626854,-90.46657,-151.72028,1000.0,-114.990204,23.385452,-91.60475,-138.37566,1000.0,-1.6810956001281738,169.88027954101562,276345,316.2797660827637,,126
-61.543625,7.064848,-54.47878,-68.608475,1000.0,-102.83342,39.885212,-62.948204,-142.71863,1000.0,-1.4825360774993896,116.83682250976562,278345,320.7708070278168,,127
-89.01274,5.268566,-83.74418,-94.28131,1000.0,-129.11238,26.967115,-99.63559,-164.80733,991.0,-1.4541347026824951,366.896484375,281318,324.3717420101166,,128
-91.31815,74.00805,-38.26138,-195.97798,942.3333333333334,-71.15666,15.332275,-55.824387,-86.48894,1000.0,-0.6650304794311523,122.65896606445312,283318,328.11454224586487,,129
-124.573006,31.112782,-91.571556,-166.27663,979.3333333333334,-109.57394,53.063026,-41.250248,-170.61389,943.0,-0.944185197353363,574.3060913085938,286147,331.9825930595398,,130
-5.227915,15.258532,10.030617,-20.486446,1000.0,-16.790905,3.8130226,-12.977882,-20.603928,1000.0,0.41268470883369446,198.81260681152344,288147,335.5263319015503,,131
-33.719723,7.745534,-25.974188,-41.465256,1000.0,-87.98529,12.521206,-75.46408,-100.50649,1000.0,-0.2683446705341339,55.11841583251953,290147,338.51251316070557,,132
-59.548748,16.642658,-42.90609,-76.19141,1000.0,-72.68054,40.666416,-31.602665,-128.07765,959.3333333333334,-0.6733887195587158,373.2452697753906,293025,341.85101318359375,,133
-52.663025,18.20221,-34.460815,-70.865234,1000.0,-103.08133,7.6690407,-95.412285,-110.75037,1000.0,-0.45660778880119324,77.09236907958984,295025,344.8350911140442,,134
-56.94307,35.285324,-21.657745,-92.22839,1000.0,-58.72509,11.752386,-46.972706,-70.47748,1000.0,0.2939130365848541,95.53028106689453,297025,348.02782797813416,,135
-74.38271,50.39908,-23.983635,-124.78179,1000.0,-141.81831,55.54602,-76.29082,-212.10074,936.0,-0.7885177135467529,672.2833251953125,299833,352.6488890647888,,136
-100.084366,7.110523,-92.97384,-107.194885,1000.0,-55.193115,7.2764416,-47.91667,-62.469555,1000.0,0.15109701454639435,180.12408447265625,301833,356.02400517463684,,137
-101.982956,9.045132,-92.93783,-111.02809,1000.0,-77.26193,5.6712227,-71.590706,-82.93315,1000.0,-0.10904081910848618,55.280174255371094,303833,359.79834604263306,,138
-34.63222,26.424053,-8.208168,-61.056274,1000.0,-78.316696,38.940186,-39.376507,-117.25688,1000.0,-0.08616413176059723,116.73151397705078,305833,363.2422721385956,,139
-82.53331,1.7373772,-80.79593,-84.27068,1000.0,-61.78161,12.030771,-49.750835,-73.81238,1000.0,0.2919934093952179,115.3698501586914,307833,367.24979996681213,,140
-75.84748,2.5840988,-73.26338,-78.43158,1000.0,-45.064255,9.546043,-35.51821,-54.6103,1000.0,0.4270303249359131,184.11697387695312,309833,370.78158712387085,,141
-42.615788,10.916943,-31.698845,-53.53273,1000.0,-95.286285,20.444702,-74.84158,-115.73099,1000.0,-0.5171737670898438,58.761993408203125,311833,374.7741062641144,,142
-70.946945,2.7922974,-68.15465,-73.73924,1000.0,-43.089966,16.027979,-27.061985,-59.117943,1000.0,0.3041743338108063,164.66859436035156,313833,377.8601369857788,,143
-102.880005,40.36803,-60.492035,-157.19214,975.0,-59.580307,16.388529,-43.191776,-75.968834,1000.0,-0.0640336200594902,104.48925018310547,315833,381.7494640350342,,144
-39.484257,27.335423,-12.148834,-66.81968,1000.0,-48.694023,16.731209,-31.962814,-65.42523,1000.0,0.06374556571245193,128.41639709472656,317833,384.75006103515625,,145
-71.805504,1.462204,-70.3433,-73.26771,1000.0,-45.556355,18.28104,-27.275314,-63.837395,1000.0,0.10419109463691711,204.77642822265625,319833,388.0180649757385,,146
-18.475975,33.640614,15.164637,-52.11659,1000.0,-50.946423,64.33868,10.574532,-139.76357,991.6666666666666,0.19805972278118134,416.66815185546875,322808,391.6245720386505,,147
-50.23704,33.79002,-21.695755,-97.69946,914.3333333333334,-38.303757,16.473299,-21.83046,-54.777058,1000.0,0.10626450926065445,159.54660034179688,324808,395.225750207901,,148
-26.815605,20.216469,-6.5991364,-47.032074,1000.0,-39.596832,55.82503,19.52524,-114.46887,959.3333333333334,0.14023590087890625,261.8822021484375,327686,399.2789282798767,,149
-28.613613,6.305668,-22.307945,-34.91928,1000.0,-24.840757,72.8898,73.956635,-99.70887,952.3333333333334,-0.3655879497528076,320.5213317871094,330543,403.7020699977875,,150
-28.853106,0.2694416,-28.583664,-29.122547,1000.0,-77.34091,54.46694,-26.373299,-152.8417,957.0,-0.2773711681365967,437.85357666015625,333414,406.7158589363098,,151
-34.531754,10.811691,-23.720062,-45.343445,1000.0,-51.593513,29.063395,-22.530117,-80.656906,1000.0,-0.2827625870704651,126.82533264160156,335414,409.1620330810547,,152
-30.835741,14.581549,-16.254192,-45.41729,1000.0,-47.209778,9.109903,-38.099876,-56.319683,1000.0,-0.23880493640899658,104.33491516113281,337414,412.382933139801,,153
-64.43671,21.151031,-43.285675,-85.58774,1000.0,-36.699333,3.4704552,-33.228878,-40.16979,1000.0,-0.10026271641254425,122.4398422241211,339414,415.4189078807831,,154
-56.019722,10.39863,-45.62109,-66.41835,1000.0,-59.104332,19.58114,-39.52319,-78.68547,1000.0,-0.24571146070957184,97.61817932128906,341414,419.0903630256653,,155
-36.120674,9.989944,-26.13073,-46.11062,1000.0,-33.69935,5.715502,-27.983849,-39.414852,1000.0,0.053312718868255615,178.78298950195312,343414,421.6401228904724,,156
