Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,57146,-56.286205,111,,,,,,
,,,,,57227,-78.70934,81,,,,,,
,,,,,57310,-46.69798,83,,,,,,
,,,,,57409,-58.302895,99,,,,,,
,,,,,57494,-37.128998,85,,,,,,
,,,,,57617,-72.89983,123,,,,,,
,,,,,57742,-38.703865,125,,,,,,
,,,,,57891,-91.10737,149,,,,,,
,,,,,58000,,,14.988264083862305,55.42145538330078,54.744239807128906,68.50147247314453,0.652,0.001
,,,,,58033,-52.411575,142,,,,,,
,,,,,58167,-69.78996,134,,,,,,
,,,,,58322,-33.922043,155,,,,,,
,,,,,58419,-15.868645,97,,,,,,
,,,,,58538,-57.75889,119,,,,,,
,,,,,58686,-70.49777,148,,,,,,
,,,,,58820,-41.96815,134,,,,,,
,,,,,58967,-28.288582,147,,,,,,
,,,,,59000,,,17.70041847229004,56.093841552734375,56.07989501953125,53.747779846191406,0.646,0.001
,,,,,59058,-77.108116,91,,,,,,
,,,,,59227,38.2995,169,,,,,,
,,,,,59351,-102.05417,124,,,,,,
,,,,,59492,-89.71788,141,,,,,,
,,,,,59586,-42.545475,94,,,,,,
,,,,,59745,7.421112,159,,,,,,
,,,,,59867,-74.34439,122,,,,,,
,,,,,59995,-47.35747,128,,,,,,
-130.58829,30.137575,-92.76268,-193.80911,209.3,60000,,,8.87150764465332,22.94440460205078,23.608707427978516,62.63291549682617,0.6399999999999999,0.001
,,,,,60097,-209.8964,102,,,,,,
,,,,,60254,-192.33409,157,,,,,,
,,,,,60366,-56.75022,112,,,,,,
,,,,,60442,-97.20912,76,,,,,,
,,,,,60570,-65.38249,128,,,,,,
,,,,,60673,-42.59025,103,,,,,,
,,,,,60785,-55.475952,112,,,,,,
,,,,,60917,-18.992477,132,,,,,,
,,,,,61000,,,25.416746139526367,39.61128234863281,39.336097717285156,65.8382797241211,0.634,0.001
,,,,,61040,-51.735756,123,,,,,,
,,,,,61167,-10.0965805,127,,,,,,
,,,,,61281,-35.41162,114,,,,,,
,,,,,61414,-28.737701,133,,,,,,
,,,,,61541,-92.72547,127,,,,,,
,,,,,61650,-71.79375,109,,,,,,
,,,,,61736,-114.53246,86,,,,,,
,,,,,61835,-61.62881,99,,,,,,
,,,,,62000,,,11.939801216125488,66.35069274902344,66.40969848632812,67.6450424194336,0.628,0.001
,,,,,62029,-62.882828,194,,,,,,
,,,,,62146,-32.167618,117,,,,,,
,,,,,62262,-49.832924,116,,,,,,
,,,,,62442,-13.766319,180,,,,,,
,,,,,62555,-82.45579,113,,,,,,
,,,,,62628,-92.447174,73,,,,,,
,,,,,62729,-65.21304,101,,,,,,
,,,,,62927,-48.63898,198,,,,,,
,,,,,63000,,,11.196436882019043,68.69444274902344,68.89910888671875,92.6705322265625,0.622,0.001
,,,,,63052,-85.90603,125,,,,,,
,,,,,63156,-71.620895,104,,,,,,
,,,,,63269,-28.6222,113,,,,,,
,,,,,63377,-47.247814,108,,,,,,
,,,,,63457,-21.673134,80,,,,,,
,,,,,63574,-82.47743,117,,,,,,
,,,,,63688,-68.15979,114,,,,,,
,,,,,63866,2.8473206,178,,,,,,
,,,,,63957,-57.23609,91,,,,,,
,,,,,64000,,,26.490215301513672,64.12150573730469,65.20684814453125,124.79663848876953,0.616,0.001
,,,,,64051,-47.68957,94,,,,,,
,,,,,64156,-78.601,105,,,,,,
,,,,,64230,-64.98358,74,,,,,,
,,,,,64378,15.546196,148,,,,,,
,,,,,64471,-11.26564,93,,,,,,
,,,,,64613,-39.864708,142,,,,,,
,,,,,64716,-40.615105,103,,,,,,
,,,,,64856,-54.873817,140,,,,,,
,,,,,64945,-75.84959,89,,,,,,
,,,,,65000,,,33.27967071533203,95.5216064453125,95.16456604003906,155.91416931152344,0.61,0.001
,,,,,65029,-22.024132,84,,,,,,
,,,,,65166,-6.4444656,137,,,,,,
,,,,,65312,-46.17733,146,,,,,,
,,,,,66000,,,11.441532135009766,84.47535705566406,84.34854888916016,71.16531372070312,0.604,0.001
,,,,,66312,59.47039,1000,,,,,,
,,,,,66430,-76.23244,118,,,,,,
,,,,,66569,-5.415474,139,,,,,,
,,,,,66668,-47.3789,99,,,,,,
,,,,,66733,-59.576454,65,,,,,,
,,,,,66860,-95.89279,127,,,,,,
,,,,,66953,-91.69433,93,,,,,,
,,,,,67000,,,8.80418872833252,86.62262725830078,87.08419799804688,61.95600509643555,0.598,0.001
,,,,,67066,-61.921745,113,,,,,,
,,,,,67258,-36.56467,192,,,,,,
,,,,,67368,-74.0701,110,,,,,,
,,,,,67461,-84.40652,93,,,,,,
,,,,,67542,-47.83493,81,,,,,,
,,,,,67712,-66.56738,170,,,,,,
,,,,,67836,-21.631157,124,,,,,,
,,,,,67952,-14.922371,116,,,,,,
,,,,,68000,,,13.96088981628418,55.09115219116211,55.120277404785156,80.52458190917969,0.5920000000000001,0.001
,,,,,68098,27.986168,146,,,,,,
,,,,,68197,-109.44661,99,,,,,,
,,,,,68293,-26.491226,96,,,,,,
,,,,,68383,-100.41775,90,,,,,,
,,,,,68517,-113.44969,134,,,,,,
,,,,,68646,5.3108444,129,,,,,,
,,,,,68740,-85.06555,94,,,,,,
,,,,,68848,-19.57917,108,,,,,,
,,,,,68970,-54.72901,122,,,,,,
,,,,,69000,,,19.964006423950195,79.6622314453125,80.20333862304688,75.46463775634766,0.586,0.001
,,,,,69131,-28.327469,161,,,,,,
-165.37137,19.00553,-146.92462,-213.34401,153.6,70000,,,11.227178573608398,77.35741424560547,76.77973937988281,67.77886962890625,0.58,0.001
,,,,,70131,44.33848,1000,,,,,,
,,,,,70237,-26.456612,106,,,,,,
,,,,,70324,-63.71019,87,,,,,,
,,,,,70455,-23.103058,131,,,,,,
,,,,,70587,-27.285797,132,,,,,,
,,,,,70670,-37.329815,83,,,,,,
,,,,,70781,-31.538712,111,,,,,,
,,,,,70896,-81.93703,115,,,,,,
,,,,,70993,-76.81479,97,,,,,,
,,,,,71000,,,12.111955642700195,73.46711730957031,73.71678161621094,64.11819458007812,0.5740000000000001,0.001
,,,,,71098,-100.00787,105,,,,,,
,,,,,71207,-32.41153,109,,,,,,
,,,,,71318,-35.552155,111,,,,,,
,,,,,71431,-55.793587,113,,,,,,
,,,,,71512,-80.48587,81,,,,,,
,,,,,71683,-89.0956,171,,,,,,
,,,,,71798,-131.51585,115,,,,,,
,,,,,71888,-66.5026,90,,,,,,
,,,,,71969,-29.772285,81,,,,,,
,,,,,72000,,,89.2379379272461,55.84151077270508,55.580360412597656,173.4208221435547,0.5680000000000001,0.001
,,,,,72089,-27.831375,120,,,,,,
,,,,,72175,-59.16964,86,,,,,,
,,,,,72281,-87.069855,106,,,,,,
,,,,,72380,-67.13205,99,,,,,,
,,,,,72450,-37.107334,70,,,,,,
,,,,,72564,-56.459587,114,,,,,,
,,,,,72661,-134.21106,97,,,,,,
,,,,,72755,-1.8866272,94,,,,,,
,,,,,72874,-83.537445,119,,,,,,
,,,,,72966,-30.633911,92,,,,,,
,,,,,73000,,,233.54022216796875,61.19306564331055,62.28437042236328,296.86676025390625,0.5619999999999999,0.001
,,,,,73159,22.926453,193,,,,,,
,,,,,73266,-22.03054,107,,,,,,
,,,,,73379,-48.18193,113,,,,,,
,,,,,73456,-34.663734,77,,,,,,
,,,,,74000,,,12.168062210083008,53.91241455078125,53.86786651611328,67.29653930664062,0.556,0.001
,,,,,74456,45.240734,1000,,,,,,
,,,,,74548,-4.943207,92,,,,,,
,,,,,74664,-73.306465,116,,,,,,
,,,,,74778,-49.37934,114,,,,,,
,,,,,74900,-55.850292,122,,,,,,
,,,,,75000,,,83.31542205810547,43.921382904052734,44.10548400878906,190.41677856445312,0.55,0.001
,,,,,75015,-167.76886,115,,,,,,
,,,,,75132,-1.0057831,117,,,,,,
,,,,,75256,-193.4162,124,,,,,,
,,,,,75330,-69.939,74,,,,,,
,,,,,75435,-76.68004,105,,,,,,
,,,,,75529,-73.95357,94,,,,,,
,,,,,75663,-219.78293,134,,,,,,
,,,,,75737,-76.32362,74,,,,,,
,,,,,75824,-1.8122101,87,,,,,,
,,,,,75911,-22.009117,87,,,,,,
,,,,,76000,,,22.38324737548828,89.1174545288086,89.97355651855469,170.87669372558594,0.5439999999999999,0.001
,,,,,76911,76.22663,1000,,,,,,
,,,,,76999,-42.275238,88,,,,,,
,,,,,77000,,,16.203147888183594,69.79180145263672,69.69427490234375,97.2403793334961,0.538,0.001
,,,,,77083,-114.09334,84,,,,,,
,,,,,77205,45.937622,122,,,,,,
,,,,,77275,-12.348412,70,,,,,,
,,,,,77406,-4.548256,131,,,,,,
,,,,,77507,20.513588,101,,,,,,
,,,,,77617,-59.897194,110,,,,,,
,,,,,77737,-40.68273,120,,,,,,
,,,,,77843,-162.03174,106,,,,,,
,,,,,77937,-44.74196,94,,,,,,
,,,,,78000,,,18.975765228271484,74.98399353027344,74.66608428955078,89.00769805908203,0.532,0.001
,,,,,78028,2.3615646,91,,,,,,
,,,,,78153,-88.87017,125,,,,,,
,,,,,78237,-63.55406,84,,,,,,
,,,,,78326,-42.172394,89,,,,,,
,,,,,78408,-17.980751,82,,,,,,
,,,,,78530,-84.25463,122,,,,,,
,,,,,78619,-32.265312,89,,,,,,
,,,,,78750,7.277588,131,,,,,,
,,,,,78858,-188.09528,108,,,,,,
,,,,,78963,-164.61838,105,,,,,,
,,,,,79000,,,11.687524795532227,52.145896911621094,51.342742919921875,77.64405822753906,0.526,0.001
,,,,,79048,-63.24971,85,,,,,,
,,,,,79163,-69.36147,115,,,,,,
,,,,,79251,-47.786327,88,,,,,,
,,,,,79361,12.709206,110,,,,,,
,,,,,79477,-163.43002,116,,,,,,
,,,,,79546,-119.47369,69,,,,,,
,,,,,79617,-120.93913,71,,,,,,
,,,,,79719,-173.595,102,,,,,,
,,,,,79820,-23.85682,101,,,,,,
,,,,,79933,-95.85612,113,,,,,,
-107.86953,33.93753,-48.32891,-162.80904,201.1,80000,,,29.96575164794922,67.80442810058594,67.13488006591797,216.72146606445312,0.52,0.001
,,,,,80025,-16.637848,92,,,,,,
,,,,,80122,-20.058647,97,,,,,,
,,,,,80257,-30.252792,135,,,,,,
,,,,,80358,-147.30972,101,,,,,,
,,,,,80434,-72.94916,76,,,,,,
,,,,,80518,-107.254745,84,,,,,,
,,,,,80617,-10.89801,99,,,,,,
,,,,,80722,-13.894287,105,,,,,,
,,,,,81000,,,10.65162181854248,71.63754272460938,72.0208511352539,104.45284271240234,0.514,0.001
,,,,,81722,26.218536,1000,,,,,,
,,,,,81869,38.288116,147,,,,,,
,,,,,82000,,,33.012508392333984,62.89469528198242,62.17106246948242,183.34487915039062,0.508,0.001
,,,,,82013,-99.87905,144,,,,,,
,,,,,82131,-30.578003,118,,,,,,
,,,,,82282,-138.91031,151,,,,,,
,,,,,82402,-48.053963,120,,,,,,
,,,,,82526,-14.315735,124,,,,,,
,,,,,82675,-24.966774,149,,,,,,
,,,,,82804,-4.1138916,129,,,,,,
,,,,,82910,-30.20227,106,,,,,,
,,,,,83000,,,8.029669761657715,81.17831420898438,80.68077850341797,76.9389877319336,0.502,0.001
,,,,,83015,-22.962616,105,,,,,,
,,,,,83130,-38.719196,115,,,,,,
,,,,,83295,-9.662514,165,,,,,,
,,,,,83402,-86.4864,107,,,,,,
,,,,,83520,-97.840836,118,,,,,,
,,,,,83665,-121.33163,145,,,,,,
,,,,,83751,-50.191063,86,,,,,,
,,,,,83908,38.148483,157,,,,,,
,,,,,83968,5.9344788,60,,,,,,
,,,,,84000,,,11.009444236755371,44.569705963134766,44.50487518310547,52.65578842163086,0.4959999999999999,0.001
,,,,,84096,-53.719612,128,,,,,,
,,,,,84223,-24.177376,127,,,,,,
,,,,,84346,-3.2221603,123,,,,,,
,,,,,84473,-8.312477,127,,,,,,
,,,,,84584,23.91774,111,,,,,,
,,,,,84706,-20.645332,122,,,,,,
,,,,,84798,-18.413437,92,,,,,,
,,,,,84943,-14.921028,145,,,,,,
,,,,,85000,,,8.450395584106445,41.13520431518555,41.323551177978516,59.301273345947266,0.49,0.001
,,,,,85092,-10.840431,149,,,,,,
,,,,,85175,-60.650696,83,,,,,,
,,,,,85299,-46.989426,124,,,,,,
,,,,,85408,-8.959496,109,,,,,,
,,,,,86000,,,9.412981033325195,63.22514343261719,63.74903869628906,62.15735626220703,0.484,0.001
,,,,,86408,17.328646,1000,,,,,,
,,,,,87000,,,66.81739044189453,59.40489959716797,59.24109649658203,184.9820556640625,0.478,0.001
,,,,,87408,46.251114,1000,,,,,,
,,,,,87484,-73.31244,76,,,,,,
,,,,,87632,-35.151123,148,,,,,,
,,,,,87730,-52.923267,98,,,,,,
,,,,,87853,-20.2303,123,,,,,,
,,,,,87939,-45.039562,86,,,,,,
,,,,,88000,,,17.004161834716797,38.12649154663086,38.51663589477539,78.81291198730469,0.472,0.001
,,,,,88025,-54.460907,86,,,,,,
,,,,,88125,3.9058762,100,,,,,,
,,,,,88276,5.249756,151,,,,,,
,,,,,88390,-111.29966,114,,,,,,
,,,,,88517,-0.0035247803,127,,,,,,
,,,,,88635,-43.01511,118,,,,,,
,,,,,88764,14.777092,129,,,,,,
,,,,,88900,11.988419,136,,,,,,
,,,,,89000,,,14.910582542419434,58.28865051269531,58.55060577392578,81.91758728027344,0.46599999999999997,0.001
,,,,,89048,-52.882687,148,,,,,,
,,,,,89140,-47.866653,92,,,,,,
,,,,,89254,-47.416645,114,,,,,,
,,,,,89391,34.717667,137,,,,,,
,,,,,89492,-59.257217,101,,,,,,
,,,,,89623,-31.992561,131,,,,,,
,,,,,89759,30.37091,136,,,,,,
-170.35481,37.662,-110.02881,-222.35147,209.9,90000,,,5.719635486602783,43.62198257446289,43.37080383300781,49.57173156738281,0.45999999999999996,0.001
,,,,,90759,20.854994,1000,,,,,,
,,,,,90904,-59.169975,145,,,,,,
,,,,,90996,-40.018364,92,,,,,,
,,,,,91000,,,49.778141021728516,58.96611022949219,59.22184753417969,174.28970336914062,0.45399999999999996,0.001
,,,,,91113,-153.10767,117,,,,,,
,,,,,92000,,,7.643945693969727,56.608184814453125,56.56227111816406,53.16122055053711,0.44800000000000006,0.001
,,,,,92113,-21.627712,1000,,,,,,
,,,,,92208,-23.262947,95,,,,,,
,,,,,92599,-377.6361,391,,,,,,
,,,,,92731,-17.995438,132,,,,,,
,,,,,92851,-60.084354,120,,,,,,
,,,,,92973,-1.8672943,122,,,,,,
,,,,,93000,,,4.395200729370117,41.802757263183594,41.65367889404297,37.438236236572266,0.44199999999999995,0.001
,,,,,93074,-19.539864,101,,,,,,
,,,,,94000,,,6.4181108474731445,63.5550537109375,63.89109802246094,77.04019927978516,0.43599999999999994,0.001
,,,,,94074,93.32837,1000,,,,,,
,,,,,95000,,,12.753734588623047,27.324920654296875,28.0460262298584,86.254150390625,0.43000000000000005,0.001
,,,,,95074,146.06213,1000,,,,,,
,,,,,96000,,,16.53970718383789,62.352149963378906,63.523860931396484,100.16989135742188,0.42399999999999993,0.001
,,,,,96074,71.0739,1000,,,,,,
,,,,,96180,29.855438,106,,,,,,
,,,,,96291,-31.933487,111,,,,,,
,,,,,96427,-50.349415,136,,,,,,
,,,,,96668,-178.9512,241,,,,,,
,,,,,96776,9.546478,108,,,,,,
,,,,,97000,,,26.232736587524414,56.11316680908203,55.625885009765625,108.2680435180664,0.41800000000000004,0.001
,,,,,97054,-199.04198,278,,,,,,
,,,,,97155,-35.903404,101,,,,,,
,,,,,97261,-19.206993,106,,,,,,
,,,,,98000,,,11.0509033203125,51.61296844482422,51.407745361328125,62.25639343261719,0.41200000000000003,0.001
,,,,,98261,62.33902,1000,,,,,,
,,,,,98357,-8.376213,96,,,,,,
,,,,,98475,21.884644,118,,,,,,
,,,,,98601,7.797714,126,,,,,,
,,,,,98711,-11.37735,110,,,,,,
,,,,,98842,-8.944138,131,,,,,,
,,,,,98959,-11.548676,117,,,,,,
,,,,,99000,,,46.871280670166016,42.106929779052734,43.17487716674805,132.04380798339844,0.4059999999999999,0.001
,,,,,99142,-172.13239,183,,,,,,
,,,,,99269,-45.48978,127,,,,,,
51.417717,132.07114,232.33554,-132.03004,304.0,100000,,,9.065802574157715,50.649593353271484,50.98876190185547,76.74932098388672,0.4,0.001
,,,,,100269,85.464226,1000,,,,,,
,,,,,100527,-211.27899,258,,,,,,
,,,,,101000,,,67.99568176269531,39.57692337036133,38.599464416503906,182.8741912841797,0.394,0.001
,,,,,101527,23.777355,1000,,,,,,
,,,,,101618,-51.1359,91,,,,,,
,,,,,101758,27.980576,140,,,,,,
,,,,,102000,,,5.0900421142578125,46.71076202392578,47.01170349121094,38.12892150878906,0.3879999999999999,0.001
,,,,,102758,77.799,1000,,,,,,
,,,,,102910,-107.0036,152,,,,,,
,,,,,103000,,,4.54201602935791,45.48638916015625,45.188720703125,55.50251007080078,0.382,0.001
,,,,,103075,-53.362328,165,,,,,,
,,,,,103388,-174.10812,313,,,,,,
,,,,,103522,-146.27257,134,,,,,,
,,,,,103667,-10.801262,145,,,,,,
,,,,,103779,-32.745956,112,,,,,,
,,,,,103921,-43.936867,142,,,,,,
,,,,,104000,,,8.828807830810547,52.822853088378906,53.2211799621582,54.11495590209961,0.376,0.001
,,,,,104039,-14.17701,118,,,,,,
,,,,,104227,-20.900963,188,,,,,,
,,,,,104358,7.9945297,131,,,,,,
,,,,,104453,18.931335,95,,,,,,
,,,,,104632,-3.8563766,179,,,,,,
,,,,,104895,-205.345,263,,,,,,
,,,,,105000,,,6.760768890380859,53.39667510986328,52.70660400390625,74.90113067626953,0.37,0.001
,,,,,105357,-196.9205,462,,,,,,
,,,,,106000,,,44.641029357910156,45.783531188964844,45.14932632446289,140.8832550048828,0.364,0.001
,,,,,106357,32.04737,1000,,,,,,
,,,,,107000,,,5.934521198272705,56.85438537597656,57.096473693847656,39.778175354003906,0.358,0.001
,,,,,107357,98.33967,1000,,,,,,
,,,,,108000,,,26.212617874145508,51.92805099487305,52.442771911621094,115.57298278808594,0.352,0.001
,,,,,108357,105.98346,1000,,,,,,
,,,,,109000,,,9.780384063720703,46.637367248535156,47.489810943603516,59.340728759765625,0.346,0.001
,,,,,109357,107.03397,1000,,,,,,
,,,,,109810,-268.81934,453,,,,,,
-21.786617,188.7782,230.38895,-302.5807,650.2,110000,,,6.550383567810059,46.240753173828125,46.588558197021484,58.86155319213867,0.3400000000000001,0.001
,,,,,110810,110.62405,1000,,,,,,
,,,,,110913,3.6072922,103,,,,,,
,,,,,111000,,,9.920309066772461,63.26023864746094,62.64928436279297,56.18564224243164,0.33399999999999996,0.001
,,,,,111063,26.73272,150,,,,,,
,,,,,111165,5.881714,102,,,,,,
,,,,,112000,,,4.790335655212402,67.90287780761719,68.28474426269531,52.85867691040039,0.32799999999999996,0.001
,,,,,112165,117.25375,1000,,,,,,
,,,,,112292,-45.87651,127,,,,,,
,,,,,112832,-193.66925,540,,,,,,
,,,,,112961,12.036484,129,,,,,,
,,,,,113000,,,14.17085075378418,42.34635925292969,41.849918365478516,65.49140167236328,0.32200000000000006,0.001
,,,,,113961,131.80771,1000,,,,,,
,,,,,114000,,,6.6717729568481445,49.39228820800781,49.112464904785156,57.09223937988281,0.31599999999999995,0.001
,,,,,114054,-60.823902,93,,,,,,
,,,,,114145,-33.868828,91,,,,,,
,,,,,114268,-202.8789,123,,,,,,
,,,,,114359,13.058365,91,,,,,,
,,,,,114729,-126.699585,370,,,,,,
,,,,,114825,-41.54861,96,,,,,,
,,,,,114934,-17.687866,109,,,,,,
,,,,,115000,,,36.606178283691406,40.823143005371094,41.291996002197266,143.153564453125,0.30999999999999994,0.001
,,,,,115934,68.175606,1000,,,,,,
,,,,,116000,,,7.190243244171143,61.56791305541992,60.96205139160156,50.68486404418945,0.30400000000000005,0.001
,,,,,116934,57.80655,1000,,,,,,
,,,,,117000,,,148.02195739746094,37.40754699707031,39.05967330932617,194.70372009277344,0.29799999999999993,0.001
,,,,,117052,-11.547295,118,,,,,,
,,,,,117169,8.50914,117,,,,,,
,,,,,117334,-17.44307,165,,,,,,
,,,,,117579,-13.794579,245,,,,,,
,,,,,118000,,,12.437259674072266,37.67107391357422,38.59265899658203,74.44180297851562,0.29200000000000004,0.001
,,,,,118278,140.85916,699,,,,,,
,,,,,119000,,,16.044315338134766,36.22557830810547,36.680625915527344,62.732234954833984,0.28600000000000003,0.001
,,,,,119278,-10.197192,1000,,,,,,
,,,,,119404,-37.169025,126,,,,,,
-97.47565,137.95546,186.91837,-245.23236,368.1,120000,,,38.202239990234375,38.9970817565918,37.878265380859375,148.96263122558594,0.2799999999999999,0.001
,,,,,120404,10.579761,1000,,,,,,
,,,,,120562,-60.433037,158,,,,,,
,,,,,121000,,,6.624518394470215,34.9627685546875,34.46276092529297,48.45952224731445,0.274,0.001
,,,,,121562,105.401375,1000,,,,,,
,,,,,121852,-26.473595,290,,,,,,
,,,,,122000,,,18.61302947998047,54.56151580810547,55.63146209716797,81.70295715332031,0.268,0.001
,,,,,122852,141.81848,1000,,,,,,
,,,,,122971,-40.999165,119,,,,,,
,,,,,123000,,,16.01407241821289,49.6368408203125,49.853782653808594,84.67448425292969,0.262,0.001
,,,,,123971,95.46201,1000,,,,,,
,,,,,124000,,,5.374211311340332,58.19472122192383,57.68400573730469,55.7259521484375,0.256,0.001
,,,,,124107,29.455627,136,,,,,,
,,,,,125000,,,8.546255111694336,40.233367919921875,39.918601989746094,53.76576232910156,0.25,0.001
,,,,,125107,141.82906,1000,,,,,,
,,,,,126000,,,8.46107292175293,60.203125,59.94264221191406,74.4250259399414,0.244,0.001
,,,,,126107,11.796749,1000,,,,,,
,,,,,126225,36.575577,118,,,,,,
,,,,,126891,237.5343,666,,,,,,
,,,,,127000,,,55.0589714050293,35.22126007080078,34.399574279785156,193.89903259277344,0.238,0.001
,,,,,127891,-7.6540537,1000,,,,,,
,,,,,128000,,,6.51475715637207,42.750457763671875,42.59034729003906,49.6192512512207,0.23199999999999998,0.001
,,,,,128891,-29.688341,1000,,,,,,
,,,,,129000,,,7.515692234039307,55.149967193603516,54.890907287597656,53.83546447753906,0.22599999999999998,0.001
,,,,,129891,29.49977,1000,,,,,,
0.1770523,160.27023,241.9613,-162.42015,277.0,130000,,,32.915367126464844,49.660484313964844,49.62329864501953,128.20851135253906,0.21999999999999997,0.001
,,,,,130311,301.39325,420,,,,,,
,,,,,131000,,,14.89164924621582,50.06646728515625,50.41157150268555,64.14463806152344,0.21399999999999997,0.001
,,,,,131041,270.82492,730,,,,,,
,,,,,132000,,,17.138866424560547,24.284690856933594,24.438610076904297,74.41824340820312,0.20799999999999996,0.001
,,,,,132041,110.048904,1000,,,,,,
,,,,,133000,,,43.86079025268555,42.00507354736328,40.65693664550781,166.72496032714844,0.20199999999999996,0.001
,,,,,133041,65.56067,1000,,,,,,
,,,,,134000,,,8.113585472106934,35.62643814086914,35.40789031982422,45.63649368286133,0.19599999999999995,0.001
,,,,,134041,123.37079,1000,,,,,,
,,,,,134525,216.3652,484,,,,,,
,,,,,135000,,,65.46586608886719,40.971981048583984,40.00811004638672,99.506591796875,0.18999999999999995,0.001
,,,,,135525,74.441574,1000,,,,,,
,,,,,135638,5.442047,113,,,,,,
,,,,,136000,,,9.9171781539917,25.89336395263672,26.39369010925293,62.43732452392578,0.18400000000000005,0.001
,,,,,136638,69.688446,1000,,,,,,
,,,,,137000,,,25.735090255737305,38.895084381103516,39.28830337524414,97.0522689819336,0.17799999999999994,0.001
,,,,,137638,10.934815,1000,,,,,,
,,,,,137730,-65.621506,92,,,,,,
,,,,,137804,4.781082,74,,,,,,
,,,,,138000,,,43.75404357910156,27.224239349365234,26.850257873535156,145.01266479492188,0.17199999999999993,0.001
,,,,,138804,110.22933,1000,,,,,,
,,,,,139000,,,47.79315948486328,48.48097229003906,47.88703918457031,117.57976531982422,0.16600000000000004,0.001
,,,,,139804,50.021774,1000,,,,,,
-91.561295,148.93184,211.07726,-203.17972,499.4,140000,,,59.64002990722656,28.98284912109375,30.808074951171875,192.27737426757812,0.15999999999999992,0.001
,,,,,140331,-132.04813,527,,,,,,
,,,,,140948,268.28543,617,,,,,,
,,,,,141000,,,10.510759353637695,63.01000213623047,62.33514404296875,57.649208068847656,0.15400000000000003,0.001
,,,,,141533,265.04572,585,,,,,,
,,,,,142000,,,12.473915100097656,43.74625015258789,43.15001678466797,68.85200500488281,0.14800000000000002,0.001
,,,,,142403,73.553406,870,,,,,,
,,,,,142844,219.7547,441,,,,,,
,,,,,143000,,,62.47779846191406,46.476318359375,45.58171463012695,214.28977966308594,0.1419999999999999,0.001
,,,,,143355,230.35344,511,,,,,,
,,,,,144000,,,14.03104305267334,37.37995529174805,37.79392623901367,58.94738006591797,0.136,0.001
,,,,,144355,71.72137,1000,,,,,,
,,,,,144694,256.32507,339,,,,,,
,,,,,145000,,,11.965790748596191,45.283241271972656,45.29286193847656,88.5545883178711,0.13,0.001
,,,,,145202,220.11723,508,,,,,,
,,,,,146000,,,24.417505264282227,40.916568756103516,41.79763412475586,82.44164276123047,0.12399999999999989,0.001
,,,,,146202,91.04875,1000,,,,,,
,,,,,147000,,,14.46326732635498,47.94245147705078,47.853050231933594,77.4432373046875,0.118,0.001
,,,,,147202,6.6789446,1000,,,,,,
,,,,,147488,-100.84313,286,,,,,,
,,,,,147901,232.85738,413,,,,,,
,,,,,148000,,,6.631910800933838,45.46992492675781,46.11915969848633,49.185855865478516,0.11199999999999999,0.001
,,,,,148066,8.146988,165,,,,,,
,,,,,149000,,,9.360000610351562,43.713008880615234,43.706565856933594,67.81462097167969,0.10599999999999998,0.001
,,,,,149066,41.094997,1000,,,,,,
,,,,,149309,-123.05223,243,,,,,,
,,,,,149428,-34.86004,119,,,,,,
,,,,,149536,10.857063,108,,,,,,
,,,,,149683,-62.14824,147,,,,,,
237.72258,34.68506,288.89914,177.18546,325.4,150000,,,28.640308380126953,35.525787353515625,33.98884963989258,130.65478515625,0.1,0.001
,,,,,150316,213.56813,633,,,,,,
,,,,,150841,135.85641,525,,,,,,
,,,,,151000,,,63.656002044677734,34.831207275390625,35.4156608581543,133.83175659179688,0.09946666666666668,0.001
,,,,,151594,138.74442,753,,,,,,
,,,,,152000,,,6.698268890380859,42.51173400878906,42.348331451416016,53.373355865478516,0.09893333333333335,0.001
,,,,,152351,196.80022,757,,,,,,
,,,,,152865,234.10419,514,,,,,,
,,,,,153000,,,11.294947624206543,42.281150817871094,42.60121536254883,77.9609375,0.0984,0.001
,,,,,153779,217.57062,914,,,,,,
,,,,,154000,,,6.659070014953613,34.29777526855469,34.50120544433594,53.56583023071289,0.09786666666666667,0.001
,,,,,154268,191.01746,489,,,,,,
,,,,,154651,242.64342,383,,,,,,
,,,,,155000,,,12.187604904174805,48.383853912353516,48.656105041503906,71.8061752319336,0.09733333333333334,0.001
,,,,,155426,-170.32515,775,,,,,,
,,,,,155770,-91.75342,344,,,,,,
,,,,,156000,,,11.361194610595703,63.09996795654297,62.96734619140625,53.099952697753906,0.09680000000000001,0.001
,,,,,156201,-112.97014,431,,,,,,
,,,,,157000,,,317.9186706542969,49.06819152832031,46.10655212402344,536.806640625,0.09626666666666667,0.001
,,,,,157201,77.981445,1000,,,,,,
,,,,,157543,277.07123,342,,,,,,
,,,,,158000,,,21.869224548339844,38.74724197387695,38.9891357421875,99.41029357910156,0.09573333333333334,0.001
,,,,,158150,280.35358,607,,,,,,
,,,,,158733,281.14612,583,,,,,,
,,,,,159000,,,5.001605987548828,49.21562957763672,49.29844284057617,53.17921829223633,0.0952,0.001
,,,,,159045,240.98413,312,,,,,,
,,,,,159504,216.71304,459,,,,,,
,,,,,159999,264.28534,495,,,,,,
