Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-111.59484,57.687435,22.85093,-240.23744,115.22222222222223,-176.43333,78.319664,-75.43553,-331.9555,102.7,-55.751251220703125,5242.337890625,24651,7.368925094604492,,11
-113.33616,53.727093,-40.42431,-224.03891,108.6842105263158,-127.33166,53.3738,-73.0927,-278.8106,97.28571428571429,-32.10852813720703,1925.535400390625,26694,7.9746620655059814,,12
-118.65941,67.24561,-5.618355,-258.29138,110.10526315789474,-128.26146,58.044674,-17.378849,-268.89166,101.25,-25.993989944458008,1868.8204345703125,28719,8.587951183319092,,13
-144.89948,106.25162,-22.365479,-472.54968,111.16666666666667,-123.55318,86.31273,35.375877,-273.2084,103.85,-22.61382484436035,2826.971923828125,30796,9.202942132949829,,14
-150.00084,70.37499,-51.107944,-315.2464,118.33333333333333,-135.88704,71.81475,-18.64679,-270.42853,119.3529411764706,-18.7900333404541,2164.132568359375,32825,9.881963014602661,,15
-155.6402,77.04393,-57.009018,-323.7704,126.25,-156.08623,76.448166,-35.540054,-281.60458,126.1875,-22.839065551757812,2247.729248046875,34844,10.574218034744263,,16
-136.68936,57.74456,-59.24439,-257.9521,125.625,-178.96725,116.14085,-33.12455,-392.37897,115.55555555555556,-34.33306884765625,4602.8544921875,36924,11.251428127288818,,17
-108.30018,63.963108,-20.624794,-251.68976,106.84210526315789,-158.73839,92.22917,9.263256,-309.03748,110.89473684210526,-27.08576774597168,3529.004150390625,39031,11.916359186172485,,18
-116.01735,41.499302,-59.809536,-203.42696,121.76470588235294,-100.653465,66.07714,1.0708542,-327.73297,110.47368421052632,-0.6246055960655212,1959.4334716796875,41130,12.586799144744873,,19
-126.443695,76.94702,-44.949924,-304.6815,114.0,-82.95325,62.314648,11.065079,-231.01021,118.05882352941177,11.15307903289795,1480.8621826171875,43137,13.206684112548828,,20
-99.82312,35.315437,-55.03833,-169.93658,126.75,-94.26416,61.58158,-20.840775,-239.57216,113.05555555555556,2.661306381225586,1252.8214111328125,45172,13.855793237686157,,21
-86.987305,46.596798,-35.727386,-247.85007,112.94444444444444,-101.31273,49.989326,-34.07894,-229.56102,115.38888888888889,2.86124587059021,1236.4007568359375,47249,14.53162693977356,,22
-83.07186,73.81218,31.925919,-232.68604,210.5,-85.56942,55.19293,32.7218,-204.28339,123.17647058823529,13.281068801879883,1338.4390869140625,49343,15.59459924697876,,23
-88.2338,33.024063,-41.47812,-181.03308,126.82352941176471,-121.12283,66.09339,-46.155975,-357.24213,123.23529411764706,-1.7478429079055786,1253.7279052734375,51438,16.276840209960938,,24
-69.493004,52.395782,8.712891,-185.31862,118.76470588235294,-89.75791,41.245235,-26.440891,-174.1817,110.05263157894737,8.530048370361328,1089.4268798828125,53529,16.919401168823242,,25
-92.451126,44.296135,-32.87224,-214.59926,118.70588235294117,-74.91481,34.98734,8.136131,-154.25723,111.05263157894737,12.516088485717773,1146.88671875,55639,17.550484895706177,,26
-74.376945,46.97223,-7.434746,-215.93001,122.58823529411765,-73.737526,40.43904,13.928947,-159.98746,127.1875,16.57060432434082,1334.171875,57674,18.205599069595337,,27
-75.957,38.778088,0.27046204,-139.32083,113.94444444444444,-81.33116,36.606262,-21.668053,-178.67766,118.88235294117646,9.850213050842285,981.3180541992188,59695,18.85673999786377,,28
-81.42742,46.975113,-14.33876,-172.69574,134.0,-92.47637,33.586082,-47.709854,-183.82582,108.57894736842105,2.530062198638916,828.1305541992188,61758,19.54294490814209,,29
-73.77072,53.302513,-20.630112,-224.82787,126.4375,-66.26164,31.932207,-19.733408,-122.66887,127.5,16.114919662475586,1092.7059326171875,63798,20.223859071731567,,30
-74.24939,41.65406,-25.707558,-191.1983,149.0,-81.25276,49.828255,5.487419,-228.85396,135.2,11.657721519470215,1525.525390625,65826,20.91562795639038,,31
-76.05591,61.766106,-7.1243668,-270.9511,154.69230769230768,-84.48158,63.33833,2.7441711,-174.94824,260.625,20.3352108001709,2245.628662109375,67911,22.017395973205566,,32
